path,random_path,p_1,p_1_angles,p_1_nfev
graphs/main/all_8/graph_5812/5812.gml,graphs/main/all_8/graph_5812/5812.gml,0.7188933271369627,[-2.66682381  0.33891688],21
graphs/main/all_8/graph_5813/5813.gml,graphs/main/all_8/graph_5813/5813.gml,0.7471504186430323,[-0.51967815 -0.34695626],21
graphs/main/all_8/graph_5814/5814.gml,graphs/main/all_8/graph_5814/5814.gml,0.7726157289530032,[-0.48403324 -0.31894339],24
graphs/main/all_8/graph_5815/5815.gml,graphs/main/all_8/graph_5815/5815.gml,0.7786368444139223,[-2.65016495  0.32650405],30
graphs/main/all_8/graph_5816/5816.gml,graphs/main/all_8/graph_5816/5816.gml,0.8081937254843509,[-0.45854699 -0.30461465],51
graphs/main/all_8/graph_5817/5817.gml,graphs/main/all_8/graph_5817/5817.gml,0.794265110346207,[0.43294448 0.28695013],24
graphs/main/all_8/graph_5818/5818.gml,graphs/main/all_8/graph_5818/5818.gml,0.8128183104118154,[-0.46083366 -0.30996966],42
graphs/main/all_8/graph_5819/5819.gml,graphs/main/all_8/graph_5819/5819.gml,0.8418897692526458,[-0.42714804 -0.28781874],24
graphs/main/all_8/graph_582/582.gml,graphs/main/all_8/graph_582/582.gml,0.7209532068139867,[-2.47418861 -0.38601584],51
graphs/main/all_8/graph_5820/5820.gml,graphs/main/all_8/graph_5820/5820.gml,0.6310135383973234,[2.88440451 0.31278204],36
graphs/main/all_8/graph_5821/5821.gml,graphs/main/all_8/graph_5821/5821.gml,0.744639650952548,[ 2.75635113 -0.30170097],21
graphs/main/all_8/graph_5822/5822.gml,graphs/main/all_8/graph_5822/5822.gml,0.7176538536458761,[-2.520036    0.39788791],21
graphs/main/all_8/graph_5823/5823.gml,graphs/main/all_8/graph_5823/5823.gml,0.8079086140815211,[-0.455288   -0.30354655],24
graphs/main/all_8/graph_5824/5824.gml,graphs/main/all_8/graph_5824/5824.gml,0.7300905158381751,[-0.49929081  2.80004394],45
graphs/main/all_8/graph_5825/5825.gml,graphs/main/all_8/graph_5825/5825.gml,0.7509587852809704,[-0.4633158  -0.31042248],24
graphs/main/all_8/graph_5826/5826.gml,graphs/main/all_8/graph_5826/5826.gml,0.7600908777158207,[0.47147345 0.32279039],24
graphs/main/all_8/graph_5827/5827.gml,graphs/main/all_8/graph_5827/5827.gml,0.7508618316599265,[-2.61664898  0.39877672],54
graphs/main/all_8/graph_5828/5828.gml,graphs/main/all_8/graph_5828/5828.gml,0.7927197970186234,[-0.44688744 -0.30898217],24
graphs/main/all_8/graph_5829/5829.gml,graphs/main/all_8/graph_5829/5829.gml,0.7448521375045961,[-2.69502905  0.98557722],45
graphs/main/all_8/graph_583/583.gml,graphs/main/all_8/graph_583/583.gml,0.725734782614621,[-2.65725379 -0.33957944],36
graphs/main/all_8/graph_5830/5830.gml,graphs/main/all_8/graph_5830/5830.gml,0.7801236515336138,[3.63299477 1.18022667],51
graphs/main/all_8/graph_5831/5831.gml,graphs/main/all_8/graph_5831/5831.gml,0.8104696716377311,[2.58815565 0.45786326],33
graphs/main/all_8/graph_5832/5832.gml,graphs/main/all_8/graph_5832/5832.gml,0.7080878613227252,[-2.65479391  0.55827612],21
graphs/main/all_8/graph_5833/5833.gml,graphs/main/all_8/graph_5833/5833.gml,0.581464555008865,[-1.59632128 -0.11603457],39
graphs/main/all_8/graph_5834/5834.gml,graphs/main/all_8/graph_5834/5834.gml,0.7173379691811689,[-2.67824546  0.35948474],21
graphs/main/all_8/graph_5835/5835.gml,graphs/main/all_8/graph_5835/5835.gml,0.78009409709769,[-0.42804583 -0.292594  ],24
graphs/main/all_8/graph_5836/5836.gml,graphs/main/all_8/graph_5836/5836.gml,0.7447030780672304,[-2.71620699  0.32317489],21
graphs/main/all_8/graph_5837/5837.gml,graphs/main/all_8/graph_5837/5837.gml,0.6955391250876735,[1.6523568  0.08423071],36
graphs/main/all_8/graph_5838/5838.gml,graphs/main/all_8/graph_5838/5838.gml,0.6593017950564568,[ 2.6178922  -0.68232432],27
graphs/main/all_8/graph_5839/5839.gml,graphs/main/all_8/graph_5839/5839.gml,0.6453705896697132,[-2.57138212  0.36439802],54
